Date,Open,High,Low,Close,FW Moving Average 25,Volume ,NextHigherorLower
5/10/22 14:45,400.65,402.32,399.97,402.07,400.85,1096100,0
5/10/22 14:50,402.07,402.2,400.27,401.2,400.97,1031400,1
5/10/22 14:55,401.2,401.83,400.76,401.64,401.1,911300,0
5/10/22 15:00,401.64,401.79,400.18,401.33,401.19,1215600,1
5/10/22 15:05,401.33,402.14,400.84,401.62,401.29,1694900,0
5/10/22 15:10,401.62,402.78,401.37,401.54,401.37,1115200,1
5/10/22 15:15,401.54,402.25,401.24,401.68,401.44,908100,1
5/10/22 15:20,401.66,402.33,400.94,401.74,401.51,1088100,0
5/10/22 15:25,401.74,401.89,400.09,400.3,401.45,1148400,0
5/10/22 15:30,400.3,400.52,399.37,399.77,401.34,1413900,0
5/10/22 15:35,399.77,399.79,398.77,399.39,401.19,1790900,0
5/10/22 15:40,399.39,399.68,398.26,398.72,400.98,1546800,0
5/10/22 15:45,398.7,398.86,398.2,398.41,400.76,1611900,1
5/10/22 15:50,398.41,399.66,398.08,399.09,400.59,2381100,1
5/10/22 15:55,399.07,399.61,398.28,399.38,400.45,4483100,0
5/10/22 16:00,399.37,399.54,398.61,399.08,400.3,5123600,0
5/11/22 9:35,397.99,399.69,395.22,397.13,400.01,4177300,1
5/11/22 9:40,397.12,397.82,396.21,397.25,399.75,2763700,1
5/11/22 9:45,397.2,400.59,396.57,400.47,399.75,2991100,1
5/11/22 9:50,400.47,402.83,399.82,402.31,399.9,2570900,1
5/11/22 9:55,402.33,403.17,401.69,402.4,400.06,2574800,0
5/11/22 10:00,402.4,402.4,400.61,402.26,400.2,1824400,0
5/11/22 10:05,402.26,402.46,400.8,402.15,400.33,2214600,0
5/11/22 10:10,402.17,402.25,399.86,400.03,400.3,1704600,1
5/11/22 10:15,400.08,401.77,399.6,401.02,400.34,2344400,1
5/11/22 10:20,401.04,401.88,400.29,401.65,400.43,1675900,1
5/11/22 10:25,401.65,403.42,401.1,402.98,400.63,2397300,0
5/11/22 10:30,402.98,403.3,401.94,402.68,400.79,1406000,0
5/11/22 10:35,402.68,403.08,401.37,401.93,400.9,1072400,1
5/11/22 10:40,401.93,403.54,401.2,403.14,401.09,1505400,1
5/11/22 10:45,403.13,403.91,402.81,403.77,401.33,1233100,0
5/11/22 10:50,403.77,404.04,402.51,402.76,401.48,1073900,0
5/11/22 10:55,402.71,402.75,400.79,401.46,401.54,1358800,0
5/11/22 11:00,401.46,401.87,400.82,401.45,401.59,1122200,0
5/11/22 11:05,401.45,401.66,400.35,401.09,401.61,1114400,0
5/11/22 11:10,401.09,401.32,400.38,400.67,401.59,802400,1
5/11/22 11:15,400.69,401.76,400.49,401.54,401.64,748900,0
5/11/22 11:20,401.55,401.75,399.56,400.04,401.56,1175200,1
5/11/22 11:25,400.04,401.33,399.93,401.09,401.56,995300,1
5/11/22 11:30,401.07,402.03,400.66,401.91,401.61,1242400,1
5/11/22 11:35,401.93,402.43,401.44,401.95,401.67,1001400,1
5/11/22 11:40,401.96,403.8,401.52,403.14,401.8,1325000,0
5/11/22 11:45,403.14,403.63,402.75,402.89,401.89,916300,0
5/11/22 11:50,402.89,403.08,402.05,402.24,401.92,646200,0
5/11/22 11:55,402.22,402.36,401.25,401.57,401.89,745600,0
5/11/22 12:00,401.57,401.61,400.84,401.39,401.85,580200,0
5/11/22 12:05,401.34,401.4,400.45,400.82,401.77,664200,0
5/11/22 12:10,400.82,401.44,400.59,400.65,401.68,614400,0
5/11/22 12:15,400.65,400.88,399.96,400.55,401.59,991100,0
5/11/22 12:20,400.53,400.84,399.85,399.91,401.45,709000,1
5/11/22 12:25,399.91,401.68,399.77,401.45,401.43,981900,0
5/11/22 12:30,401.45,401.62,398.7,398.86,401.21,1387200,0
5/11/22 12:35,398.84,399.13,398.34,398.78,400.99,1395100,1
5/11/22 12:40,398.78,399.55,398.66,399.03,400.81,1192300,0
5/11/22 12:45,399.03,399.75,398.1,398.47,400.59,1003900,1
5/11/22 12:50,398.48,398.93,398,398.8,400.42,1122300,0
5/11/22 12:55,398.81,398.84,397.53,397.56,400.16,807500,0
5/11/22 13:00,397.56,397.77,396.83,396.98,399.87,1247600,0
5/11/22 13:05,396.98,397.1,396.3,396.38,399.56,1504100,0
5/11/22 13:10,396.38,396.5,395.65,396.05,399.23,1866700,1
5/11/22 13:15,396.05,396.76,395.93,396.18,398.93,1018600,1
5/11/22 13:20,396.18,396.91,396.17,396.3,398.65,845100,1
5/11/22 13:25,396.3,396.97,395.51,396.73,398.42,1211800,0
5/11/22 13:30,396.75,397.03,395.47,395.61,398.11,1162800,1
5/11/22 13:35,395.61,396.31,395.27,396,397.85,1215500,0
5/11/22 13:40,396,396.4,394.92,394.98,397.53,1016400,0
5/11/22 13:45,394.98,395.09,394.57,394.63,397.21,1150300,0
5/11/22 13:50,394.63,394.66,393.76,394.54,396.9,1764400,0
5/11/22 13:55,394.54,394.94,393.98,394.27,396.6,1206800,0
5/11/22 14:00,394.26,394.69,393.25,393.52,396.27,1637000,1
5/11/22 14:05,393.52,395.34,393.44,395.34,396.1,1970800,0
5/11/22 14:10,395.32,395.46,394.25,394.32,395.87,1076200,1
5/11/22 14:15,394.31,395.08,393.92,395.02,395.71,827000,1
5/11/22 14:20,395.02,395.93,394.59,395.44,395.61,1461600,1
5/11/22 14:25,395.45,396.46,394.58,396.29,395.59,1411000,0
5/11/22 14:30,396.3,397.34,395.7,396,395.55,1889900,1
5/11/22 14:35,396,397.04,395.35,397,395.61,1579200,0
5/11/22 14:40,397.03,397.39,396.45,396.97,395.67,1131900,1
5/11/22 14:45,396.98,397.98,396.17,397.9,395.81,1413500,0
5/11/22 14:50,397.9,398.16,396.4,396.6,395.85,1247100,0
5/11/22 14:55,396.6,396.86,395.34,395.63,395.82,1125400,0
5/11/22 15:00,395.62,396.07,395.17,395.33,395.78,935500,0
5/11/22 15:05,395.33,395.52,394.56,394.61,395.7,1294200,1
5/11/22 15:10,394.58,395.32,394.18,395.18,395.66,1170600,0
5/11/22 15:15,395.14,395.75,394.55,394.81,395.6,1266400,1
5/11/22 15:20,394.81,395.5,393.93,394.94,395.55,1534100,0
5/11/22 15:25,394.95,395.23,394.24,394.41,395.46,1404500,1
5/11/22 15:30,394.41,395.42,394.31,394.69,395.4,1149700,0
5/11/22 15:35,394.69,395.22,394.25,394.39,395.33,1559500,0
5/11/22 15:40,394.39,394.43,393.19,393.33,395.18,2228900,1
5/11/22 15:45,393.3,393.81,393.09,393.37,395.04,1944700,0
5/11/22 15:50,393.37,393.37,392.4,392.48,394.83,3019400,0
5/11/22 15:55,392.45,392.96,391.96,392.46,394.63,4241600,1
5/11/22 16:00,392.45,392.83,392.08,392.77,394.46,5198100,0
5/12/22 9:35,389.58,390.65,387.96,387.99,393.93,4084100,0
5/12/22 9:40,387.99,388.91,387.11,387.38,393.37,2536900,1
5/12/22 9:45,387.38,389.46,386.92,389.05,392.96,2423200,1
5/12/22 9:50,389.06,391.28,388.4,389.59,392.61,2374500,1
5/12/22 9:55,389.59,390.59,388.66,390.05,392.31,1805100,0
5/12/22 10:00,390.05,390.05,387.94,388.6,391.91,2021200,0
5/12/22 10:05,388.6,388.68,387.33,388.38,391.52,1819200,1
5/12/22 10:10,388.38,391.4,388.3,391.05,391.37,1768200,1
5/12/22 10:15,391.05,392.75,390.7,391.85,391.29,2760900,0
5/12/22 10:20,391.85,392.36,390.77,391.64,391.21,1708100,1
5/12/22 10:25,391.64,393.74,391.21,393.28,391.27,1891400,0
5/12/22 10:30,393.26,393.42,391.59,391.99,391.25,1651400,0
5/12/22 10:35,392.04,392.7,390.79,391.31,391.19,1543800,1
5/12/22 10:40,391.31,392.56,390.89,392.41,391.22,1202100,0
5/12/22 10:45,392.42,392.5,390.78,391.26,391.17,1270300,1
5/12/22 10:50,391.27,392.48,390.87,392,391.19,959500,1
5/12/22 10:55,392,393.38,391.91,393.29,391.32,1036000,1
5/12/22 11:00,393.29,394.24,393.07,394.02,391.51,1480800,1
5/12/22 11:05,394.02,394.7,393.01,394.66,391.75,1588100,1
5/12/22 11:10,394.66,395.61,393.91,395.59,392.06,1261400,0
5/12/22 11:15,395.6,395.8,394.04,394.08,392.25,1275800,0
5/12/22 11:20,394.08,394.29,393.43,393.89,392.42,909000,0
5/12/22 11:25,393.89,394.18,392.72,392.89,392.52,893200,1
5/12/22 11:30,392.93,393.52,392.58,392.99,392.62,806500,0
5/12/22 11:35,393.01,393.35,391.42,391.96,392.64,1239600,1
5/12/22 11:40,391.96,392.83,391.59,392.74,392.73,1122500,0
5/12/22 11:45,392.74,392.77,391.34,391.41,392.69,1129700,0
5/12/22 11:50,391.41,391.55,390.28,390.35,392.57,1100500,0
5/12/22 11:55,390.35,390.35,389.17,389.63,392.38,1410700,0
5/12/22 12:00,389.62,389.71,388.66,388.7,392.12,1426400,1
5/12/22 12:05,388.7,389.01,388.16,388.96,391.89,1590600,1
5/12/22 12:10,388.95,389.45,388.41,389.19,391.67,1103600,0
5/12/22 12:15,389.19,389.71,388.27,389.15,391.45,993200,1
5/12/22 12:20,389.13,389.58,388.26,389.2,391.23,994200,1
5/12/22 12:25,389.2,390.07,388.7,389.92,391.09,907600,1
5/12/22 12:30,389.92,390.83,389.72,390.51,390.99,1126200,1
5/12/22 12:35,390.51,391.81,390.44,391.65,390.98,907800,0
5/12/22 12:40,391.65,391.94,390.97,390.97,390.93,911900,1
5/12/22 12:45,390.97,392.09,389.79,392.09,390.96,1180800,0
5/12/22 12:50,392.09,392.36,390.95,391.29,390.94,815100,0
5/12/22 12:55,391.24,391.65,390.64,391.22,390.9,743800,0
5/12/22 13:00,391.22,391.82,390.27,390.47,390.82,584400,0
5/12/22 13:05,390.47,391.1,389.58,389.75,390.68,866500,0
5/12/22 13:10,389.76,389.97,389.16,389.62,390.55,686900,1
5/12/22 13:15,389.62,390.6,389.34,389.68,390.44,653800,0
5/12/22 13:20,389.68,390.33,388.82,389.04,390.3,739200,1
5/12/22 13:25,389.04,389.91,388.88,389.31,390.19,552100,1
5/12/22 13:30,389.31,389.6,388.67,389.34,390.1,441800,0
5/12/22 13:35,389.34,389.76,388.25,388.64,389.97,771800,0
5/12/22 13:40,388.65,388.98,387.72,387.85,389.79,811500,0
5/12/22 13:45,387.85,388.06,387.52,387.67,389.61,713300,0
5/12/22 13:50,387.67,387.87,386.54,386.59,389.36,1012000,1
5/12/22 13:55,386.59,387.05,386.54,386.73,389.13,861800,1
5/12/22 14:00,386.73,387.64,386.34,387.04,388.95,1062400,1
5/12/22 14:05,387.04,387.96,386.84,387.55,388.8,1300600,0
5/12/22 14:10,387.55,387.57,386.06,386.1,388.56,991300,1
5/12/22 14:15,386.1,386.77,386.02,386.66,388.36,785100,1
5/12/22 14:20,386.64,387.33,386.34,387.19,388.21,763600,0
5/12/22 14:25,387.19,387.76,386.37,386.68,388.03,744200,1
5/12/22 14:30,386.67,387.34,386.25,386.96,387.88,1353300,0
5/12/22 14:35,386.96,387.17,385.66,386.22,387.68,1235000,0
5/12/22 14:40,386.22,386.24,385.38,385.52,387.43,980400,1
5/12/22 14:45,385.52,385.87,385.16,385.62,387.22,967800,0
5/12/22 14:50,385.61,386.32,385.49,385.57,387.02,1039100,1
5/12/22 14:55,385.58,386.47,385.15,385.86,386.86,1004000,0
5/12/22 15:00,385.86,386.17,385.38,385.73,386.71,779300,1
5/12/22 15:05,385.73,387.01,385.48,386.91,386.66,1385200,0
5/12/22 15:10,386.96,387.08,385.8,386.2,386.57,952100,1
5/12/22 15:15,386.22,386.29,385.37,386.23,386.5,1128800,1
5/12/22 15:20,386.23,388.16,386.17,387.88,386.56,1922800,1
5/12/22 15:25,387.88,389.92,387.67,389.34,386.74,3082600,0
5/12/22 15:30,389.34,390.35,388.05,388.17,386.83,2480100,1
5/12/22 15:35,388.17,389.98,388.09,389.1,386.99,1820400,1
5/12/22 15:40,389.06,389.88,388.43,389.78,387.21,1660600,0
5/12/22 15:45,389.78,390.8,388.99,389.53,387.4,2084100,0
5/12/22 15:50,389.53,390.46,389.11,389.47,387.59,1828800,1
5/12/22 15:55,389.47,391.55,389.47,390.36,387.83,4733500,1
5/12/22 16:00,390.36,392.58,390.15,392.39,388.23,4451500,1
5/13/22 9:35,396.73,397.32,396.16,396.2,388.89,2800200,1
5/13/22 9:40,396.19,397.53,395.61,396.92,389.59,1992600,1
5/13/22 9:45,396.92,397.68,396.27,397.6,390.31,1390700,0
5/13/22 9:50,397.6,397.97,396.73,397.1,390.95,1174100,1
5/13/22 9:55,397.1,399.07,397.1,398.93,391.7,1643200,0
5/13/22 10:00,398.94,399.04,398.21,398.64,392.4,1215700,1
5/13/22 10:05,398.64,399.98,398.46,399.74,393.14,2425400,0
5/13/22 10:10,399.74,399.9,399.07,399.73,393.84,1821200,1
5/13/22 10:15,399.73,400.22,399.29,399.76,394.51,1859700,1
5/13/22 10:20,399.76,399.97,399.22,399.87,395.13,1311000,1
5/13/22 10:25,399.87,401.19,399.8,401.12,395.81,1523800,0
5/13/22 10:30,401.12,401.49,400.86,400.98,396.44,1424800,1
5/13/22 10:35,400.97,401.35,400.87,401.28,397.03,1048600,0
5/13/22 10:40,401.28,401.45,400.75,401.08,397.57,935500,0
5/13/22 10:45,401.08,401.17,399.95,399.98,397.97,1120100,1
5/13/22 10:50,399.98,400.48,399.35,400.14,398.35,1248100,1
5/13/22 10:55,400.14,401.11,400,401.1,398.76,774400,0
5/13/22 11:00,401.11,401.31,400.69,400.89,399.11,811700,0
5/13/22 11:05,400.89,401.03,400.26,400.6,399.4,942100,1
5/13/22 11:10,400.6,401.15,400.57,401.02,399.69,630000,0
5/13/22 11:15,401.02,401.19,400.74,400.99,399.94,817600,0
5/13/22 11:20,400.99,400.99,400.28,400.56,400.12,816000,1
5/13/22 11:25,400.55,401.44,400.52,401.2,400.31,802000,1
5/13/22 11:30,401.2,401.63,400.98,401.55,400.5,1019000,0
5/13/22 11:35,401.56,401.75,401.05,401.4,400.64,834100,1
5/13/22 11:40,401.42,401.79,401.23,401.62,400.77,706600,0
5/13/22 11:45,401.62,401.69,400.79,401.25,400.85,802900,0
5/13/22 11:50,401.26,401.27,400.8,401.01,400.91,547000,1
5/13/22 11:55,401.01,401.67,400.91,401.62,400.99,571700,0
5/13/22 12:00,401.6,401.7,401.35,401.57,401.07,507100,1
5/13/22 12:05,401.58,402.05,401.44,402,401.16,644100,1
5/13/22 12:10,402,402.71,401.99,402.71,401.3,894400,1
5/13/22 12:15,402.71,403.18,402.48,402.91,401.45,885100,0
5/13/22 12:20,402.92,403.03,402.51,402.53,401.56,880700,0
5/13/22 12:25,402.53,402.67,402.1,402.29,401.64,810600,0
5/13/22 12:30,402.3,402.3,401.77,402.25,401.71,600600,1
5/13/22 12:35,402.25,402.77,402.24,402.5,401.79,704100,1
5/13/22 12:40,402.48,402.66,402.41,402.55,401.88,502500,0
5/13/22 12:45,402.55,402.78,402.33,402.39,401.95,501400,0
5/13/22 12:50,402.39,402.46,401.78,401.81,401.97,671800,0
5/13/22 12:55,401.8,401.82,400.69,401.19,401.93,949600,1
5/13/22 13:00,401.19,401.79,401.19,401.76,401.94,572000,1
5/13/22 13:05,401.76,402.17,401.55,401.89,401.96,596500,0
5/13/22 13:10,401.9,401.91,401.21,401.38,401.93,725200,1
5/13/22 13:15,401.38,401.7,401.09,401.54,401.91,811400,0
5/13/22 13:20,401.55,401.55,400.89,401.04,401.86,674800,1
5/13/22 13:25,401.05,401.31,400.6,401.29,401.82,785200,0
5/13/22 13:30,401.29,401.56,400.84,400.88,401.75,700000,1
5/13/22 13:35,400.88,401.33,400.77,401.27,401.71,592600,0
5/13/22 13:40,401.27,401.3,400.58,400.62,401.62,747500,0
5/13/22 13:45,400.62,400.65,399.91,400.12,401.49,1090200,1
5/13/22 13:50,400.1,400.39,399.68,400.33,401.39,733700,0
5/13/22 13:55,400.31,400.42,399.78,400.01,401.26,691500,0
5/13/22 14:00,400.01,400.04,399.12,399.35,401.09,1175200,0
5/13/22 14:05,399.35,399.35,397.48,397.71,400.79,1762700,1
5/13/22 14:10,397.69,398.48,397.18,398.33,400.56,1659900,0
5/13/22 14:15,398.33,398.76,397.92,398.01,400.31,960700,1
5/13/22 14:20,398.01,398.71,397.72,398.71,400.13,757500,0
5/13/22 14:25,398.71,398.76,397.65,397.97,399.91,729900,1
5/13/22 14:30,397.97,398.25,397.54,398.14,399.71,790500,1
5/13/22 14:35,398.14,399.71,398.11,398.89,399.59,1350400,0
5/13/22 14:40,398.9,399.06,398.25,398.63,399.45,670900,1
5/13/22 14:45,398.61,399.32,398.37,399.17,399.37,680900,0
5/13/22 14:50,399.18,399.24,398.35,398.74,399.27,656000,1
5/13/22 14:55,398.74,400.53,398.62,400.53,399.31,1057600,1
5/13/22 15:00,400.53,400.6,400.16,400.55,399.36,883900,0
5/13/22 15:05,400.56,400.99,400.32,400.35,399.4,829200,1
5/13/22 15:10,400.35,401.22,400.35,401.18,399.5,758700,1
5/13/22 15:15,401.19,401.75,401.06,401.72,399.65,813800,1
5/13/22 15:20,401.72,402.14,401.36,401.87,399.81,902100,1
5/13/22 15:25,401.88,402.14,401.44,401.97,399.98,1081000,1
5/13/22 15:30,401.97,402.42,401.68,402.37,400.17,913100,0
5/13/22 15:35,402.37,402.55,400.66,400.82,400.24,1530000,1
5/13/22 15:40,400.79,401.59,400.27,400.96,400.32,1613300,1
5/13/22 15:45,400.96,401.81,400.85,401.55,400.45,2006000,0
5/13/22 15:50,401.55,401.98,400.6,401.18,400.55,1808600,0
5/13/22 15:55,401.18,401.66,399.88,400.96,400.62,3117800,1
5/13/22 16:00,400.96,401.77,400.54,401.69,400.76,4256900,0
5/16/22 9:35,400.04,400.88,399.43,399.97,400.75,2184400,1
5/16/22 9:40,399.99,401.09,399.16,401.07,400.83,1604700,0
5/16/22 9:45,401.07,401.29,399.43,399.54,400.77,1434000,0
5/16/22 9:50,399.54,399.79,397.71,398.03,400.6,1710500,1
5/16/22 9:55,398.03,399.31,397.6,399.02,400.51,1410200,0
5/16/22 10:00,399.02,399.53,398.38,398.72,400.39,797500,0
5/16/22 10:05,398.72,398.99,397.65,398.6,400.26,905700,1
5/16/22 10:10,398.6,400.1,398.4,400.04,400.23,1255600,0
5/16/22 10:15,400.04,400.83,399.68,400,400.21,1089000,1
5/16/22 10:20,399.98,401.02,399.91,400.64,400.22,701100,1
5/16/22 10:25,400.64,401.33,400.57,400.85,400.25,890900,1
5/16/22 10:30,400.81,401.79,400.29,401.59,400.33,1013200,0
5/16/22 10:35,401.59,401.75,399.81,400.09,400.29,942100,1
5/16/22 10:40,400.09,400.58,399.87,400.44,400.28,754000,0
5/16/22 10:45,400.42,400.48,399.55,400.23,400.25,722700,0
5/16/22 10:50,400.23,400.23,398.89,398.98,400.13,731900,0
5/16/22 10:55,398.98,399.32,398.63,398.87,400.01,559000,0
5/16/22 11:00,398.87,398.99,398.36,398.52,399.87,733400,1
5/16/22 11:05,398.54,398.85,398.08,398.62,399.75,803800,1
5/16/22 11:10,398.6,399.16,397.98,399.06,399.67,1191800,0
5/16/22 11:15,399.08,399.34,398.67,398.95,399.59,743100,1
5/16/22 11:20,398.95,399.82,398.82,399.44,399.56,646800,0
5/16/22 11:25,399.44,399.49,398.78,399.2,399.51,535300,0
5/16/22 11:30,399.2,399.3,398.73,399.1,399.46,435800,1
5/16/22 11:35,399.1,399.68,398.52,399.67,399.47,626300,1
5/16/22 11:40,399.65,399.99,398.32,399.86,399.49,692600,1
5/16/22 11:45,399.86,400.6,399.08,400.52,399.56,722100,1
5/16/22 11:50,400.52,400.95,400.25,400.82,399.66,835700,1
5/16/22 11:55,400.83,401.45,400.36,401.44,399.8,836700,0
5/16/22 12:00,401.44,401.71,401.15,401.43,399.93,561200,1
5/16/22 12:05,401.43,402.08,401.23,401.56,400.07,638300,0
5/16/22 12:10,401.56,401.58,400.61,400.92,400.14,726200,0
5/16/22 12:15,400.92,401.04,400.49,400.58,400.18,455300,0
5/16/22 12:20,400.58,400.73,400.04,400.48,400.22,363300,0
5/16/22 12:25,400.46,400.57,399.93,400.15,400.22,280500,1
5/16/22 12:30,400.15,400.57,399.89,400.35,400.25,331000,1
5/16/22 12:35,400.36,400.77,400.03,400.54,400.28,556400,0
5/16/22 12:40,400.54,401.1,399.76,399.83,400.27,591600,0
5/16/22 12:45,399.83,399.99,399.51,399.67,400.25,315500,1
5/16/22 12:50,399.67,400.48,399.43,400.44,400.29,524200,0
5/16/22 12:55,400.46,400.56,399.56,399.71,400.27,590500,1
5/16/22 13:00,399.69,400,399.43,399.85,400.26,316600,1
5/16/22 13:05,399.85,400.17,399.34,400.16,400.27,373600,1
5/16/22 13:10,400.16,400.77,399.85,400.72,400.31,402400,1
5/16/22 13:15,400.72,401.5,400.5,401.26,400.4,539900,0
5/16/22 13:20,401.26,401.44,400.38,400.51,400.42,605500,1
5/16/22 13:25,400.51,401.91,400.39,401.55,400.51,590800,1
5/16/22 13:30,401.56,402.31,401.38,402.17,400.64,627500,1
5/16/22 13:35,402.17,402.58,402.17,402.39,400.79,696000,0
5/16/22 13:40,402.37,402.57,402.03,402.29,400.91,532200,1
5/16/22 13:45,402.27,402.81,401.63,402.44,401.04,703200,0
5/16/22 13:50,402.44,402.49,401.79,401.89,401.12,511300,1
5/16/22 13:55,401.89,402.3,401.71,401.93,401.2,412500,1
